,Created_At,Tweets
18,2021-11-13 09:25:21+00:00,"@jaemcityx bismillah deh cmn bisa ikut fast ga nya aja makji, akunku kena limit 5 hari makji 😭 galau banget mana hujan deres gabisa kemana mana mau shopeefood tp gaada uang,mana uang lagi menipis banget makin galau menggalau makji mojok di kamar wae lah wkwkw 😭🙏🏻"
19,2021-11-13 09:25:17+00:00,"@jaemcityx Ayo nyangkut ayoo,, pengen ngagetin bapak dengan kirim dia soto kesukaannya via shopeefood"
20,2021-11-13 09:24:48+00:00,"Promo....
Hanya di Ni Boba BRAWIJAYA - MOJOKERTO
Silahkan cek di :
#GrabFood #GoFood #ShopeeFood

#1111BigDeals #ShopeePay #shopeeID
#PromoShopee #PromoShopeePay #ShopeePay1111 #InfoPromo
#ShopeeFood
#KirimTandaSayang
#GrabYourGifts
#Makathon
#GrabFoodMulai10rb
#GoFoodinAja https://t.co/CV791f04i4"
21,2021-11-13 09:22:37+00:00,"@a_madenda Hi kak Andri, mohon maaf atas kendalanya. Terkait kendala kakak mengenai pendaftaran ShopeeFood, bisa infokan ke mimin apakah mengenai pendaftaran Mitra Pengemudi atau Merchant melalui DM ya kak, ditunggu. 🙏🏻🙏🏻 ^LO"
22,2021-11-13 09:20:31+00:00,"@chitaglorya__ Aku gk malmingan ka chita. Tapi semoga aja ada yg nyangkut, mau kirim shopeefood k bapak supaya kaget tiba2 ada yg anterin soto kesukaan bapak 🤭"
23,2021-11-13 09:18:20+00:00,"@nceuron EMANG SHOPEEFOOD THEBEST, TRS CB TRAVELOKA DEH DISKONNY MAYAN JG"
24,2021-11-13 09:06:03+00:00,@menggggo orang yang hobi shopeefood saat menemukan warmindo:
25,2021-11-13 09:01:17+00:00,"@ibukdarahbiru @shopeefood_id kayak adanya notes ga berguna ya..
kalo gue pernah pengalaman, kata sellernya sih ga keliatan tulisannya.."
26,2021-11-13 09:00:12+00:00,"Setiap hari aku makan nasi kerabu untuk sarapan dan makan siang sejak pulang ke kolej sebab itu je yang harga bawah RM10 &amp; ada di ShopeeFood (boleh klaim baucer penghantaran). Malam, makan capati."
27,2021-11-13 08:56:19+00:00,"@cucvmbear Tapi menurutku ya, kalo ga pake promo shopeefood lumayan mahal sih itungannya 🤔"
28,2021-11-13 08:40:26+00:00,First time nyobain seblak yg lumayan deket rumah. Order pake shopeefood mari kita lihat apakah saya suka atau tidak
29,2021-11-13 08:29:41+00:00,"gofood gue seminggu ini lagi bau, akhirnya pake shopeefood.
alias baru sadar ada family mart deket tempat kerja, kemana aja aku selama ini 😭"
30,2021-11-13 08:28:08+00:00,"Pesen juice di shopeefood,
Tokonya tutup 😅
Tokonya lupa matiin aplikasi 😅
Kasihan banget drivernya."
31,2021-11-13 08:20:21+00:00,"@FOODFESS2 percuma nder, kabupaten ku ga ada shopeefood"
32,2021-11-13 08:19:45+00:00,"@mutinyaa Hi kak Mutia, mohon maaf atas kendalanya. Terkait kendala kakak tidak dapat menggunakan voucher ShopeeFood, dapat mimin infokan hal tersebut dikarenakan voucher tersebut sudah digunakan ya kak, mohon kesediaan kakak untuk menggunakan voucher lainnya ya, selamat sore. 🙏🏻🙏🏻 ^LO"
33,2021-11-13 08:13:14+00:00,Terimakasih shopeefood aku bisa jajan murceee🥺🥺 https://t.co/FuLzKbhrHD
34,2021-11-13 08:12:50+00:00,Wah baru ngeh udh ada shopeefood di sini
35,2021-11-13 08:10:14+00:00,Baru nyoba jajan pake shopeefood 🙂
36,2021-11-13 08:09:58+00:00,"Lagi pesen shopeefood tapi ujan,"
37,2021-11-13 08:08:43+00:00,"pengen jajan tapi kalo disini agak ribet,soalnya gofood atau shopeefood masuknya area kota doang😭"
38,2021-11-13 08:05:01+00:00,ini kalo beli caramel skim lewat shopeefood udah yang versi taylor ngga sih?? ga ada tulisannya sih jadi bingung 😥
39,2021-11-13 08:00:03+00:00,"Mikir banget pngen ke starbuck ngajakin temen pda sibuk smua... 
Pdhal mau ngrayain red taylor's version. Klo order grabfood gofood atau shopeefood kaya kurang aja sensasinya.
Kalo dteng sndiri ya gapapa si cuma malah kaya sedih aja mau ngrayain malah gada temennya. 😅😅😅😅😅"
40,2021-11-13 07:53:26+00:00,"gabisa baca navigasi sih, tp bisa hunt food. lebih canggih lagi, soalnya pake gofood shopeefood grabfood, gacape deh! ehehehe becanda😉 https://t.co/YLNFUlRFcf"
41,2021-11-13 07:49:59+00:00,w mau order shopeefood kurang 100 perak mksd 😿😿😿😿
42,2021-11-13 07:38:30+00:00,"Ditulis sampe tiga kali, tetep aja dikasinya satu @shopeefood_id buta ya semua orang https://t.co/2L3WOWu8lk"
43,2021-11-13 07:35:49+00:00,"Ayuk yang lagi laper tapi mau yang ramah di kantong dan kenyang di perut.

Kini, kamu bisa memanjakan perutmu dengan memberikan Zuppa Soup!

Rasanya yang enak, lezat, tentunya akan membuat ketagihan dan merasakan nikmat tiada tandingannya😋

Tersedia di grabfood Dan shopeefood https://t.co/wA8arLbjsB"
44,2021-11-13 07:35:43+00:00,@xiaostinq kak ini ga tersedia via gofood/shopeefood ya? t___t
45,2021-11-13 07:33:40+00:00,EH PROMO SHOPEEFOOD GW BANYAK BGT NJIR 😭🤲
46,2021-11-13 07:32:22+00:00,pundeh 18 ringgit shopeefood ni tak boleh jadi
47,2021-11-13 07:19:28+00:00,"@FOOD_FESS Bakso Budeh Pur - Cilandak

GoFood @gojekindonesia
https://t.co/5foCeZSvN9

GrabFood @GrabID
https://t.co/fyRA6e4eaL

ShopeeFood @ShopeeID
https://t.co/PNe3RtzYGw

Banyak diskon 😍
Ini punya ibuku 😍"
48,2021-11-13 07:12:19+00:00,Sayangnya aku dekat ShopeeFood. Makanan RM16 tak campur delivery aku bayar RM6 je dah la nak nangis skang
49,2021-11-13 07:08:44+00:00,Maaf gofood sekarang aku beralih ke shopeefood yang lebih merakyat untuk ongkir😭 https://t.co/G5EIsQ6vr8
50,2021-11-13 07:07:37+00:00,Mahu 30 mins scroll grabfood foodpanda shopeefood tak tahu nak makan apa 😅
51,2021-11-13 07:07:02+00:00,"Susahnya sama ya..ngajarin bapak bapak 51 tahun maen linkedin, sama ngajarin ibu ibu 48 tahun order shopeefood."
52,2021-11-13 07:06:17+00:00,"@jaemcityx Pengen yg manis manis, kalo makji makanan aku minumannya 😍 mumpung ada vocer diskon shopeefood https://t.co/a8riARDMe8"
53,2021-11-13 07:04:33+00:00,@akyuttagawa ituu yg ngmg temennya yg ud daftar shopeefood
54,2021-11-13 07:04:17+00:00,"@akyuttagawa gatau jer, tp om gw kmrn kan mau daftar shopeefood jd dia nanya sm temennya yg ud daftar kan, katanya kalo diskon gitu tuh dipotongnya dr komisi resto jer, jd shopee ga nanggung biaya apapun. restonya yg nanggung"
55,2021-11-13 07:03:41+00:00,@jaemcityx Mauuu spay pkek beli shopeefood corndog makjiii hehe
56,2021-11-13 06:59:25+00:00,ja! halo ada yg punyaa voc shopeefood ??
57,2021-11-13 06:53:16+00:00,Beli cilok goceng di shopeefood.
58,2021-11-13 06:52:45+00:00,@sexandrug_s pake shopeefood kykny lebih murah
59,2021-11-13 06:51:37+00:00,ini adalah hari yang tepat untuk shopeefood mcd :)
60,2021-11-13 06:49:53+00:00,"BEAR BOBBA LOWOKWARU

Es Teh Muanis 7K #BigCup22oz
50% Disc #ShopeeFood #GrabFood #GoFood

https://t.co/6fplAdGVlD

#InfoKulinerMalang
#LaporLaper
#KulinerHitsMalang
#MalangCulinary
#MalangKuliner
#BobaMalang
#KopiMalang 
#EsTehMalang
#MojitoMalang
#Grab
#GoJek
#Shopee
#BTS https://t.co/MzGW9uVW4T"
61,2021-11-13 06:46:34+00:00,"Yang selalu jadi favorite Geprek Bensu Ayam Tumbuk, udah order belum hari ini?😋
.
Yuk order Geprek Bensu, banyak banget promo yang bisa kamu nikmati loh🤩
.
Bisa datang ke outlet Geprek Bensu langsung atau order via Grabfood, Gofood, Shopeefood &amp; EatsbyTraveloka ya😉 https://t.co/uxtiRokA2p"
62,2021-11-13 06:30:14+00:00,Sejauh2nya scroll shopeefood sampe ke bawah ujung2nya beli dimsum lagi dimsum lagi wkwk 😋 https://t.co/I6K6VOFkPd
63,2021-11-13 05:57:29+00:00,@sugariyeyo_ Di gofood?? Sbnrnya aku gak pake gofood tp shopeefood wkwkk 😂
64,2021-11-13 05:57:15+00:00,"Hari ini banyak tamu yg gedor kosan, jadi berasa rame ni rumah rantau 🤣🤣
Weekend grabfood, gofood, shopeefood
Sehat sehat anak rantau 😁"
65,2021-11-13 05:56:49+00:00,@FOODFESS2 Skrg voucher potongan shopeefood udh gk min.30k dpt diskon ya:( skrg naik jd min.40rb sma 75k:(
66,2021-11-13 05:51:01+00:00,"Fess seneng bgt di kota ku dh ada shopeefood,  segini 23k only👍 https://t.co/F1PrMEio7o"
67,2021-11-13 05:31:20+00:00,"@AryAgrahwan Lebih banyak lgi ..
Traveloka eats..
Shopeefood..
Mari dicobaaa haha"
68,2021-11-13 05:24:53+00:00,"@Askrlfess Tolong lah, logika kayak gitu tuh jgn dibawa bawa terus, kalian tuh harusnya berubah apalagi jaman ufah berkembang, mbok ya liat kuntilanak makanin bunga kering tolong gofood-in lah, kalo engga shopeefood juga ada, aneh deh"
69,2021-11-13 05:19:07+00:00,"@aeribase GAKJADI, DILIATIN MAS MAS SHOPEEFOOD"
70,2021-11-13 04:54:48+00:00,@itsjeanaaa Kalo aku kepancing buat shopeefood teruus 🙈
71,2021-11-13 04:49:36+00:00,Beli di shopeefood aja 43 ribu jadi 25 ribu kalau pake promo mie gacoannya🥺
72,2021-11-13 04:48:27+00:00,"Agak ngakak bikin semangat pagi ini wkwk, udah PD bgt bilang ke abang shopeefood nya klo emang engga pesen gituan, kirain salah alamat, ternyata eh ternyata, kesamber apaan ya tuh org, tumben bgt2, tapi maacii luv wkwkwkwk"
73,2021-11-13 04:47:08+00:00,Baru nyadar dom gue udh ada shopeefood😌
74,2021-11-13 04:45:23+00:00,Beli shopeefood apaya yang enak
75,2021-11-13 04:41:15+00:00,@TaylorSwiftIndo ini bukansihhh? ada di shopeefood https://t.co/W55BdE14tb
76,2021-11-13 04:39:48+00:00,"Lontong Balap &amp; Lontong Mie Surabaya P. Sidjan sekarang ada di ShopeeFood! Pesan Sekarang, langsung diantar. https://t.co/lH12kOqK7p https://t.co/jha8dZnLpX"
77,2021-11-13 04:35:54+00:00,"@ShopeeID Bismillah semoga rejekiku...
Aku mau checkout shopeefood makanan yang aku mauu
Beli barang2  bermanfaat buat kehidupanku
Beli skincareeee huhhh shopee give mee shopeepay"
78,2021-11-13 04:35:53+00:00,"@Dharmawisantuy astagfirullah, aku aja masih mikir ye kan mau shopeefood apa padahal diskonnya dah 60%😂"
79,2021-11-13 04:33:27+00:00,"BEAR BOBBA LOWOKWARU

Boba Brown Sugar 13K #BigCup22oz
50% Disc #ShopeeFood #GrabFood #GoFood

https://t.co/6fplAdYwKd

#InfoKulinerMalang
#LaporLaper
#KulinerHitsMalang
#MalangCulinary
#MalangKuliner
#BobaMalang
#KopiMalang 
#EsTehMalang
#MojitoMalang
#Grab
#GoJek
#Shopee
#BTS https://t.co/6Aw3WwutuJ"
80,2021-11-13 04:29:22+00:00,saranin makanan yg ada shopeefood di jogja dong
81,2021-11-13 04:06:52+00:00,"@FFOODFESS Klaim di shopeefood nder, nnti dapet diskon 40% pake shopeefood, worth it yg beli deals 50rb mnurutku"
82,2021-11-13 04:02:21+00:00,@AUDlNE shopeefood tuh malesnya karna ongkirnya mahal hhhhh
83,2021-11-13 04:02:05+00:00,pasta panas ni apa yg best guyssss. dah alang2 kt kl ni haha nk guna shopeefood ni huhuhu
84,2021-11-13 03:57:30+00:00,@yowoji GAK APA kalo gitu pake shopeefood diskonnya juga lumayan
85,2021-11-13 03:40:00+00:00,ADMINNN kok belum ada di gofood/grabfood/shopeefood ya :( https://t.co/2wQH33GzWl
86,2021-11-13 03:38:48+00:00,Kenapa discount shopeefood dah tak banyakkkkkk 👁👁
87,2021-11-13 03:38:21+00:00,"Selamat hari sabtu🔥🔥🔥

Hari ini kita buka mulai dari jam 11 siang (Habis tutup lebih awal)

Pemesanan bisa langsung melalui Shopeefood, Grabfood dan Gofood. 

✅ Take away
✅ Delivery"
88,2021-11-13 03:32:41+00:00,"WEEKEND SAATNYA BERSANTAI ❤️

Makan siangnya tinggal order @nasgortiarbah kemayoran aja di Gofood, Grabfood atau Shopeefood 😋😋😋 https://t.co/lssqsT99vw"
89,2021-11-13 03:32:40+00:00,"Jangan lupa klaim voucher shopeefood diskon dahsyat
https://t.co/yyRqC4w3Bo https://t.co/tirrGt27OZ"
90,2021-11-13 03:30:19+00:00,"Doneee kemas rumah! Tunggu kain siap, makanan order from shopeefood sampai &amp; thennnn nak pegi carwash hehe"
91,2021-11-13 03:29:27+00:00,"Promo....
Hanya di Ni Boba BRAWIJAYA - MOJOKERTO
Silahkan cek di :
#GrabFood #GoFood #ShopeeFood

#1111BigDeals #ShopeePay #shopeeID
#PromoShopee #PromoShopeePay #ShopeePay1111 #InfoPromo
#ShopeeFood
#KirimTandaSayang
#GrabYourGifts
#Makathon
#GrabFoodMulai10rb
#GoFoodinAja https://t.co/wubvyJTsSV"
92,2021-11-13 03:21:09+00:00,"Aku selalu berprinsip jadi cewe kudu tetep musti berpenghasilan, you know lah ya shopeefood semakin menggoda setiap saat 🤣"
93,2021-11-13 03:13:35+00:00,apa ajg jd selama ini gw cuma buang buang duit di shopeefood mahal bgt ke gojek harganya timpang sial
94,2021-11-13 03:01:51+00:00,Tadi aku mau shopeefood apa ya anjr lupa..
95,2021-11-13 03:01:15+00:00,Yaiyalah kan belinya lewat shopeefood
96,2021-11-13 02:57:32+00:00,"asu emang, dikirim ke kantor di bagian mananya lagi. asu, asu. jangan2 gara2 kemaren set pas beli shopeefood alamat pengiriman berubah semua. asu"
97,2021-11-13 02:52:49+00:00,[cc] mau beli makan di shopeefood ternyata 3k😩 cm punya saldo 1k huee
98,2021-11-13 02:52:23+00:00,"@Susiapaa @sicepat_ekspres @idexpress_care @ShopeeXpress @jntexpressid Hoo bener. Gara2ne alamat shopeefood. 
Akhir e pas kurir e chat, kubilang buat di drop di kantor aja aku yg ambil.
1 di Sicepat Laweyan. 1 lg di anteraja Kartasusra"
99,2021-11-13 02:50:51+00:00,@anakan_ayam @sicepat_ekspres @idexpress_care @ShopeeXpress @jntexpressid Wkwk gimana jadinya er😂 parah sih malah tak kirim Ng taman lansia cobo😂😭 gegara aku pernah shopeefood Ng Kono🥲🥺😤😣😭😭
100,2021-11-13 02:37:56+00:00,"BEAR BOBBA LOWOKWARU

Cinnamon Roll Macchiato 18K #BigCup22oz
50% Disc #ShopeeFood #GrabFood #GoFood

https://t.co/6fplAdGVlD

#InfoKulinerMalang
#LaporLaper
#KulinerHitsMalang
#MalangCulinary
#MalangKuliner
#BobaMalang
#KopiMalang 
#EsTehMalang
#MojitoMalang
#Grab
#GoJek
#BTS https://t.co/gbDxSQmflh"
101,2021-11-13 02:35:53+00:00,"Mbanking, gofood, shopeefood, grabfood adalah perpaduan yang membuat kere"
102,2021-11-13 02:29:43+00:00,@shopeefood_id ini beneran pedagang kakilima daftar shopeefood harus pakai siup ? https://t.co/Rq1pxcZB74
103,2021-11-13 02:27:53+00:00,"@Daaaaniall Benarrr, shopeefood better sekarang"
104,2021-11-13 02:23:33+00:00,@RacunBelanja kenyang banget 😭😭😭 batagor ama ketoprak cuman 6k di shopeefood diskon sd 1jt https://t.co/gLQ9ag5MiF
105,2021-11-13 02:23:10+00:00,"@CashBroGems Maunya Beli Fried Chicken Via ShopeeFood karena mamah ga masak dan sedang tidak bisa beli karena keluar karena ga enak badan, Flu, pancaroba x yaa😑
#CaahbroArmy #NFTCommunity"
106,2021-11-13 02:16:46+00:00,@NikAdlin7 Takdok punn dalam grab ngan shopeefood. Semuaaa tutup hmm
107,2021-11-13 02:03:42+00:00,Mesen makan di shopeefood dari setengah 8 sampe sekarang ga ada kabar 😭 Abangnya ditelfon disms ga ada balesan 🥲
108,2021-11-13 02:02:43+00:00,"@RacunBelanja gua ga dapet mulu kalo gojek, untungnya ada shopeefood 20 vc sd 1jt"
109,2021-11-13 02:01:57+00:00,"Kemaren, pesen @shopeefood_id tp drivernya gaada mulu. ""Sedang mencari driver"". 
Ku kira mungkin karna restonya diantapani, lagi hujan gini jadi penuh. 

Ternyata pesen martabak dikircon aja ttp ga nemu driver. 🙃 Pieeee iki https://t.co/SvMUWvaQmt"
110,2021-11-13 02:01:18+00:00,"@es_jeruk2k Wahh sayang banget nihh kak kamu kelewatan Voucher Diskon MCDnyaa. Tapi jgn khawatir ka, kamu masih bisa order McD menggunakan ShopeeFood dan kamu bisa pakai Voucher diskon dan gratis ongkirnya yaa. Have a nice dayy ^ZD"
111,2021-11-13 01:53:32+00:00,"Complain ShopeeFood kalo ada pesanan yang ngga sesuai tuh bebelit buuuuwanget. Kalo GrabFood langsung dikembaliin sesuai pesanan yang ngga sesuai.

Cuma yha emang dari segi promo masih juara ShopeeFood, tapi semoga bisa diimbangi dengan crisis handling yang lebih baik."
112,2021-11-13 01:51:28+00:00,@nunkkochip gak adaaaaa dari jam 7 aku pantengin gojek shopeefood gak adaaaaaa 😭😭😭😭😭😭
113,2021-11-13 01:49:55+00:00,kadang kalau dsruh pilih makanan di shopeefood tu suka bingung mau beli apa nya 🥲
114,2021-11-13 01:48:46+00:00,Shopeefood ituuu mirin kayak grabfoodd kannya??
115,2021-11-13 01:48:09+00:00,"@imjaemcity @jaemcityx Pondok cabe ilir ka, lewat shopeefood diskon 60persen"
116,2021-11-13 01:26:14+00:00,"@Zapeach_ aku udah join mau soto nihh, sendirian sama adek mau pesen di shopeefood"
117,2021-11-13 01:22:23+00:00,Caramel Skim Latte (Taylor's Ver) kok di grab/gofood/shopeefood belum ada ya??
118,2021-11-13 01:17:45+00:00,"Semalem ga dapet driver shopeefood 3x, ternyata kalo dari jam 4 sore hujan terus, dan target orderan ud beres, mereka lebih milih mati in aplikasi… pantes ga ada yg ngambil drivernya…"
119,2021-11-13 00:39:37+00:00,"7. Kalau ke mall, usahakan jangan parkir di dalam gedung. Parkirlah secara tidak resmi.
8. Kalau makan di mall, pesannya juga harus lewat ShopeeFood.
9. Sabun cair dan shampo harus dicampur dengan air.
10. AC hanya boleh menyala 1 jam dalam sehari."
120,2021-11-13 00:36:34+00:00,"Nikah muda starter pack:

1. Beli makanan selalu lewat ShopeeFood atau masak sendiri.
2. Network provider pakai 3.
3. Harus ada BPJS.
4. Isi BBM selalu Pertalite.
5. Numpang tidur di kos teman atau saudara.
6. Beli pakaian hanya di thrift shop."
121,2021-11-13 00:32:43+00:00,Surat terbuka untuk @ShopeeID . Saya gatau mau komplain kemana lagi. Akun saya dibatasi dengan alasan pelanggaran penggunaan promo shopeefood. Padahal saya memakai promo sesuai yang diberikan oleh shopeefood. Akibat nya saya tidak bisa log in akun shopee saya. Padahal saya -
122,2021-11-13 00:02:19+00:00,"BEAR BOBBA LOWOKWARU / BLIMBING

Boba Double Salted Caramel  15K #BigCup22oz
50% Disc #ShopeeFood #GrabFood #GoFood

https://t.co/6fplAdGVlD

#InfoKulinerMalang
#LaporLaper
#KulinerHitsMalang
#MalangCulinary
#BobaMalang
#KopiMalang 
#EsTehMalang
#MojitoMalang
#Grab
#GoJek
#Shopee https://t.co/g7NLfNRcvE"
123,2021-11-12 23:32:49+00:00,@nancyjewet tu namany jamal.. soalny lg gila gilaan promo shopeefood iya gt ka..
124,2021-11-12 22:59:20+00:00,starbucks taylor ada di ojol atau shopeefood ga sehhh males keluar lagian kalo mau dengerin lagu taylor doang mah di rumah juga bisa heeee
125,2021-11-12 22:06:34+00:00,Semoga kita tdk scroll shopeefood 2 jam krn bingung pilih makan https://t.co/MKsXsiBlJo
126,2021-11-12 21:40:53+00:00,"@RostiawatiRita Baik kak , dengan mimin alfian disini ya ,terkait pembatalan pemesanan ShopeeFood , mimin masih butuh no pesanan kamu nih kak ,mimin tunggu :)"
127,2021-11-12 21:22:04+00:00,#shopeetanam #shopeefood Bantu aku &amp; ikutan juga dapatkan kesempatan untuk ditraktir Shopee https://t.co/t3ySRBKJA3 https://t.co/BzDN46fXkq
128,2021-11-12 20:51:47+00:00,"@ShopeeCare Sudah saya baca, dan aneh banget kenapa pelaporan nya cm Krn pakai vocer potongan harga waktu order shopeefood Yang padahal itu jg dpt dari shopee. Dan emg saya pengguna pertama shopeefood. 😭💔"
129,2021-11-12 20:07:34+00:00,"@ShopeeID @shopeefood_id Semoga mimin liat perjuangan saya yg bener2 selalu  niat and selalu ikut ketika shopee adain ga walau pun ga pernah menang hehe.
Semoga kali ini bisa ganti hp 💪 https://t.co/p05z4CMNs2"
130,2021-11-12 18:56:58+00:00,@lofibaeb di shopeefood pake voucher disc 100% buat order pertama kali😭
131,2021-11-12 18:56:38+00:00,@serenddipityy adekku pake voucher shopeefood disc 100% yg buat pemakaian pertama😂
132,2021-11-12 18:47:31+00:00,"@txtdaridumi iya, pake shopeefood jadi lebih murah juga"
133,2021-11-12 18:36:13+00:00,@ombearr wkwk siaaap ini mah shopeefood a
134,2021-11-12 18:18:32+00:00,@yumasibaik Coba cari di shopeefood
135,2021-11-12 18:17:38+00:00,Gr2 indri gue jd ghosting anak orang yg lagi minta tolong pesenin shopeefood😭🤌🏼
136,2021-11-12 17:53:55+00:00,"kepada bapak shopeefood terhormat, kalo di pogung plz turutin maps aja jangan sotoy 🥲"
137,2021-11-12 17:46:23+00:00,"Bukan gue yang terlilit, tapi HARUS gue yang pusing mikirinnya. Astaghfirulloh. Beli Martabak aja cari yang 5000an atau kalo gak yang diskonan di shopeefood."
138,2021-11-12 17:09:09+00:00,"@ddhongbanjang @shopeefood_id Ya ye ya ye mulu, ya mana tebakan pny lo?"
139,2021-11-12 17:08:25+00:00,@jjaejooyacityx @shopeefood_id Buah dada
140,2021-11-12 17:07:30+00:00,@nonamu____ @shopeefood_id Hmmmm sbg fans AGNEZMO garis keras saya mengapresiasikan twt mu nder
141,2021-11-12 16:51:55+00:00,ada di gofood/shopeefood gak? 🥺🥺🥺 https://t.co/vfwdvBQ29Q
142,2021-11-12 16:48:04+00:00,Mantep juga shopeefood jam segini masih pick up order https://t.co/IReNnGO3Fv
143,2021-11-12 16:39:18+00:00,"BEAR BOBBA LOWOKWARU

Es Teh Muanis 7K #BigCup22oz
50% Disc #ShopeeFood #GrabFood #GoFood

https://t.co/6fplAdGVlD

#InfoKulinerMalang
#LaporLaper
#KulinerHitsMalang
#MalangCulinary
#MalangKuliner
#BobaMalang
#KopiMalang 
#EsTehMalang
#MojitoMalang
#Grab
#GoJek
#Shopee
#BTS https://t.co/mQUDNs5L8z"
144,2021-11-12 16:39:15+00:00,kenapa sih di shopeefood gada fitur 24 jam nya njir kan ribettttt 🤯
145,2021-11-12 16:24:42+00:00,"@tersorok Hi ka Sya, makasih ya kak atas feedbacknya. mimin tampung dulu saran dari km, semoga kedepannya Shopee bisa memberikan pelayanan yang terbaik bagi pengguna. Terkait kendala cancel ShopeeFood kakak agar bisa mimin bantu yuk infoin detail kendalanya di DM, mimin tunggu ya kak 🙏^CZ"
146,2021-11-12 16:23:02+00:00,Semoga grabfood/gofood/shopeefood gk susah mencari rmhku lagi🤲 https://t.co/mUxcjduDoq
147,2021-11-12 16:04:48+00:00,"haai, yg butuh voucher shopee/shopeefood aku ada nih! 2k/voucher #zonauang #zonaba https://t.co/qf3mR8F1T6"
148,2021-11-12 16:01:53+00:00,SOALNYA GAADA CEMILAN APA APA. MAU SHOPEEFOOD HUJAN DAN YG ADA CUMA PERMEN JADI AKU MAKAN PERMEN TRSSSSSS
149,2021-11-12 15:58:07+00:00,@irhant_24 @berhijabmerah @shopeefood_id Dih itu mah makan.
150,2021-11-12 15:49:22+00:00,@nctzenbase nungguin abang shopeefood depan kost
151,2021-11-12 15:42:40+00:00,"@izamirridzwan Hi @izamirridzwan, pembelian di ShopeeFood tidak dikira untuk program YES Databack ya. Walaubagaimanapun, kami hargai maklum balas dari anda. Terima kasih krn menggunakan Shopee ❤️

AS"
152,2021-11-12 15:34:55+00:00,Pengen 11.11 jga berlaku buat shopeefood
153,2021-11-12 15:16:13+00:00,"@Anaaambertry Hi Kak, Maaf bgt ya terkait kendala tdk mendapatkan Mitra Pengemudi ShopeeFood hal ini dikarenakan tingginya antusiasme pada promo 11.11 Big Sale. Makasih sdh menggunakan layanan Shopeefood Kakak dpt coba kembali secara berkala beberapa saat kemudian ya kak, met malam :) ^CC"
